Month,Day,Year,Time,soil_temp_05cm_VC,soil_temp_20cm_VC,soil_temp_35cm_VC,temp_unit
1,13,2023,1:07:30 PM,0.4,1.1,1.8,deg_C
1,13,2023,12:47:30 PM,0.3,1.1,1.8,deg_C
1,13,2023,12:27:30 PM,0.3,1.1,1.8,deg_C
1,13,2023,12:07:30 PM,0.3,1.1,1.9,deg_C
1,13,2023,11:47:30 AM,0.3,1.1,1.9,deg_C
1,13,2023,11:27:30 AM,0.3,1.2,1.9,deg_C
1,13,2023,11:07:30 AM,0.4,1.2,1.9,deg_C
1,13,2023,10:47:30 AM,0.4,1.2,1.9,deg_C
1,13,2023,10:27:30 AM,0.4,1.2,1.9,deg_C
1,13,2023,10:07:30 AM,0.4,1.3,2,deg_C
1,13,2023,9:47:30 AM,0.4,1.3,2,deg_C
1,13,2023,9:27:30 AM,0.4,1.3,2,deg_C
1,13,2023,9:07:30 AM,0.4,1.3,2,deg_C
1,13,2023,8:47:30 AM,0.5,1.3,2,deg_C
1,13,2023,8:27:30 AM,0.5,1.3,2,deg_C
1,13,2023,8:07:30 AM,0.5,1.3,2,deg_C
1,13,2023,7:47:30 AM,0.5,1.3,2,deg_C
1,13,2023,7:27:30 AM,0.5,1.3,2,deg_C
1,13,2023,7:07:30 AM,0.5,1.4,2,deg_C
1,13,2023,6:47:30 AM,0.5,1.4,2,deg_C
1,13,2023,6:27:30 AM,0.5,1.4,2,deg_C
1,13,2023,6:07:30 AM,0.5,1.4,2.1,deg_C
1,13,2023,5:47:30 AM,0.6,1.5,2.1,deg_C
1,13,2023,5:27:30 AM,0.6,1.5,2.1,deg_C
1,13,2023,5:07:30 AM,0.6,1.5,2.1,deg_C
1,13,2023,4:47:30 AM,0.6,1.5,2.1,deg_C
1,13,2023,4:27:30 AM,0.6,1.5,2.1,deg_C
1,13,2023,4:07:30 AM,0.6,1.5,2.1,deg_C
1,13,2023,3:47:30 AM,0.6,1.5,2.1,deg_C
1,13,2023,3:27:30 AM,0.7,1.6,2.1,deg_C
1,13,2023,3:07:30 AM,0.7,1.6,2.1,deg_C
1,13,2023,2:47:30 AM,0.8,1.6,2.1,deg_C
1,13,2023,2:27:30 AM,0.8,1.6,2.2,deg_C
1,13,2023,2:07:30 AM,0.8,1.6,2.2,deg_C
1,13,2023,1:47:30 AM,0.8,1.6,2.2,deg_C
1,13,2023,1:27:30 AM,0.8,1.7,2.2,deg_C
1,13,2023,1:07:30 AM,0.9,1.7,2.2,deg_C
1,13,2023,12:47:30 AM,0.9,1.7,2.2,deg_C
1,13,2023,12:27:30 AM,1,1.8,2.3,deg_C
1,13,2023,12:07:30 AM,1,1.8,2.3,deg_C
1,12,2023,11:47:30 PM,1,1.8,2.3,deg_C
1,12,2023,11:27:30 PM,1.1,1.8,2.3,deg_C
1,12,2023,11:07:30 PM,1.1,1.8,2.3,deg_C
1,12,2023,10:47:30 PM,1.1,1.9,2.3,deg_C
1,12,2023,10:27:30 PM,1.2,1.9,2.3,deg_C
1,12,2023,10:07:30 PM,1.3,1.9,2.3,deg_C
1,12,2023,9:47:30 PM,1.3,1.9,2.3,deg_C
1,12,2023,9:27:30 PM,1.3,2,2.3,deg_C
1,12,2023,9:07:30 PM,1.4,2,2.3,deg_C
1,12,2023,8:47:30 PM,1.5,2,2.3,deg_C
1,12,2023,8:27:30 PM,1.5,2,2.3,deg_C
1,12,2023,8:07:30 PM,1.5,2,2.3,deg_C
1,12,2023,7:47:31 PM,1.5,2,2.3,deg_C
1,12,2023,7:27:31 PM,1.6,2,2.3,deg_C
1,12,2023,7:07:31 PM,1.6,2,2.3,deg_C
1,12,2023,6:47:31 PM,1.6,2,2.3,deg_C
1,12,2023,6:27:31 PM,1.7,2,2.3,deg_C
1,12,2023,6:07:31 PM,1.8,2,2.3,deg_C
1,12,2023,5:47:31 PM,1.8,2.1,2.3,deg_C
1,12,2023,5:27:31 PM,1.8,2.1,2.3,deg_C
1,12,2023,5:07:31 PM,1.9,2.1,2.3,deg_C
1,12,2023,4:47:31 PM,2,2.1,2.3,deg_C
1,12,2023,4:27:31 PM,2,2.1,2.3,deg_C
1,12,2023,4:07:31 PM,2.1,2.1,2.3,deg_C
1,12,2023,3:47:31 PM,2.1,2.1,2.3,deg_C
1,12,2023,3:27:31 PM,2.1,2.1,2.3,deg_C
1,12,2023,3:07:31 PM,2.1,2.1,2.3,deg_C
1,12,2023,2:47:31 PM,2.1,2.1,2.3,deg_C
1,12,2023,2:27:31 PM,2.1,2.1,2.3,deg_C
1,12,2023,2:07:31 PM,2.2,2,2.3,deg_C
1,12,2023,1:47:31 PM,2.2,2,2.3,deg_C
1,12,2023,1:27:31 PM,2.2,2,2.3,deg_C
1,12,2023,1:07:31 PM,2.2,2,2.3,deg_C
1,12,2023,12:47:31 PM,2.2,2,2.3,deg_C
1,12,2023,12:27:31 PM,2.1,2,2.3,deg_C
1,12,2023,12:07:31 PM,2.1,2,2.3,deg_C
1,12,2023,11:47:31 AM,2,2,2.3,deg_C
1,12,2023,11:27:31 AM,2,2,2.3,deg_C
1,12,2023,11:07:31 AM,2,2,2.3,deg_C
1,12,2023,10:47:31 AM,2,2,2.3,deg_C
1,12,2023,10:27:31 AM,1.9,2,2.3,deg_C
1,12,2023,10:07:31 AM,1.8,2,2.3,deg_C
1,12,2023,9:47:31 AM,1.8,2,2.3,deg_C
1,12,2023,9:27:31 AM,1.8,2,2.3,deg_C
1,12,2023,9:07:31 AM,1.7,2,2.3,deg_C
1,12,2023,8:47:31 AM,1.7,2,2.3,deg_C
1,12,2023,8:27:31 AM,1.6,2,2.3,deg_C
1,12,2023,8:07:31 AM,1.6,2,2.3,deg_C
1,12,2023,7:47:31 AM,1.6,2.1,2.3,deg_C
1,12,2023,7:27:31 AM,1.6,2.1,2.3,deg_C
1,12,2023,7:07:31 AM,1.7,2.1,2.3,deg_C
1,12,2023,6:47:31 AM,1.7,2.1,2.3,deg_C
1,12,2023,6:27:31 AM,1.7,2.1,2.3,deg_C
1,12,2023,6:07:31 AM,1.8,2.1,2.4,deg_C
1,12,2023,5:47:32 AM,1.8,2.2,2.4,deg_C
1,12,2023,5:27:31 AM,1.8,2.2,2.4,deg_C
1,12,2023,5:07:32 AM,1.9,2.2,2.4,deg_C
1,12,2023,4:47:32 AM,2,2.2,2.4,deg_C
1,12,2023,4:27:32 AM,2,2.3,2.4,deg_C
1,12,2023,4:07:32 AM,2.1,2.3,2.4,deg_C
1,12,2023,3:47:32 AM,2.1,2.3,2.4,deg_C
1,12,2023,3:27:32 AM,2.2,2.3,2.4,deg_C
1,12,2023,3:07:32 AM,2.2,2.3,2.4,deg_C
1,12,2023,2:47:32 AM,2.3,2.3,2.4,deg_C
1,12,2023,2:27:32 AM,2.3,2.3,2.3,deg_C
1,12,2023,2:07:32 AM,2.4,2.3,2.4,deg_C
1,12,2023,1:47:32 AM,2.4,2.3,2.4,deg_C
1,12,2023,1:27:32 AM,2.5,2.4,2.4,deg_C
1,12,2023,1:07:32 AM,2.5,2.4,2.4,deg_C
1,12,2023,12:47:32 AM,2.5,2.4,2.3,deg_C
1,12,2023,12:27:32 AM,2.5,2.5,2.3,deg_C
1,12,2023,12:07:32 AM,2.5,2.5,2.3,deg_C
1,11,2023,11:47:32 PM,2.5,2.5,2.3,deg_C
1,11,2023,11:27:32 PM,2.5,2.5,2.3,deg_C
1,11,2023,11:07:32 PM,2.5,2.5,2.3,deg_C
1,11,2023,10:47:32 PM,2.6,2.5,2.3,deg_C
1,11,2023,10:27:32 PM,2.7,2.5,2.3,deg_C
1,11,2023,10:07:32 PM,2.8,2.5,2.3,deg_C
1,11,2023,9:47:32 PM,3,2.5,2.2,deg_C
1,11,2023,9:27:32 PM,3.1,2.5,2.2,deg_C
1,11,2023,9:07:32 PM,3.2,2.5,2.1,deg_C
1,11,2023,8:47:32 PM,3.3,2.5,2.1,deg_C
1,11,2023,8:27:32 PM,3.3,2.5,2.1,deg_C
1,11,2023,8:07:32 PM,3.3,2.5,2.1,deg_C
1,11,2023,7:47:32 PM,3.4,2.5,2,deg_C
1,11,2023,7:27:32 PM,3.6,2.5,2,deg_C
1,11,2023,7:07:32 PM,3.7,2.5,2,deg_C
1,11,2023,6:47:32 PM,3.8,2.5,1.9,deg_C
1,11,2023,6:27:32 PM,3.8,2.4,1.9,deg_C
1,11,2023,6:07:32 PM,3.9,2.3,1.8,deg_C
1,11,2023,5:47:32 PM,3.9,2.3,1.8,deg_C
1,11,2023,5:27:32 PM,4,2.3,1.7,deg_C
1,11,2023,5:07:32 PM,4,2.1,1.6,deg_C
1,11,2023,4:47:32 PM,4.1,2.1,1.6,deg_C
1,11,2023,4:27:32 PM,4.3,2.1,1.6,deg_C
1,11,2023,4:07:33 PM,4.4,2,1.5,deg_C
1,11,2023,3:47:33 PM,4.5,1.9,1.5,deg_C
1,11,2023,3:27:33 PM,4.5,1.8,1.4,deg_C
1,11,2023,3:07:33 PM,4.6,1.6,1.3,deg_C
1,11,2023,2:47:33 PM,4.6,1.6,1.3,deg_C
1,11,2023,2:27:33 PM,4.8,1.5,1.2,deg_C
1,11,2023,2:07:33 PM,4.8,1.3,1.2,deg_C
1,11,2023,1:47:33 PM,4.7,1.1,1.1,deg_C
1,11,2023,1:27:33 PM,4.5,1,1.1,deg_C
1,11,2023,1:07:33 PM,4.3,0.9,1.1,deg_C
1,11,2023,12:47:33 PM,3.8,0.8,1.1,deg_C
1,11,2023,12:27:33 PM,3.3,0.7,1.1,deg_C
1,11,2023,12:07:33 PM,2.8,0.6,1.1,deg_C
1,11,2023,11:47:33 AM,2.2,0.6,1.1,deg_C
1,11,2023,11:27:33 AM,1.6,0.5,1.1,deg_C
1,11,2023,11:07:33 AM,1.1,0.5,1.1,deg_C
1,11,2023,10:47:33 AM,0.6,0.5,1.1,deg_C
1,11,2023,10:27:33 AM,0.2,0.5,1.1,deg_C
1,11,2023,10:07:33 AM,0,0.5,1.1,deg_C
1,11,2023,9:47:33 AM,0,0.5,1.1,deg_C
1,11,2023,9:27:33 AM,0,0.5,1.1,deg_C
1,11,2023,9:07:33 AM,0,0.5,1.1,deg_C
1,11,2023,8:47:33 AM,0,0.5,1.1,deg_C
1,11,2023,8:27:33 AM,0,0.5,1.1,deg_C
1,11,2023,8:07:33 AM,0,0.5,1.1,deg_C
1,11,2023,7:47:33 AM,0,0.5,1.1,deg_C
1,11,2023,7:27:33 AM,0,0.5,1.1,deg_C
1,11,2023,7:07:34 AM,0,0.5,1.1,deg_C
1,11,2023,6:47:34 AM,0,0.5,1.1,deg_C
1,11,2023,6:27:34 AM,0,0.5,1.1,deg_C
1,11,2023,6:07:34 AM,0,0.5,1.1,deg_C
1,11,2023,5:47:34 AM,0,0.5,1.1,deg_C
1,11,2023,5:27:34 AM,0,0.5,1.1,deg_C
1,11,2023,5:07:34 AM,0,0.5,1.1,deg_C
1,11,2023,4:47:34 AM,0,0.5,1.1,deg_C
1,11,2023,4:27:34 AM,0,0.5,1.1,deg_C
1,11,2023,4:07:34 AM,0,0.5,1.1,deg_C
1,11,2023,3:47:34 AM,0,0.5,1.1,deg_C
1,11,2023,3:27:34 AM,0,0.5,1.1,deg_C
1,11,2023,3:07:34 AM,0,0.5,1.1,deg_C
1,11,2023,2:47:34 AM,0,0.5,1.1,deg_C
1,11,2023,2:27:34 AM,0,0.5,1.1,deg_C
1,11,2023,2:07:34 AM,0,0.5,1.1,deg_C
1,11,2023,1:47:34 AM,0,0.5,1.1,deg_C
1,11,2023,1:27:34 AM,0,0.5,1.1,deg_C
1,11,2023,1:07:34 AM,0,0.5,1.1,deg_C
1,11,2023,12:47:34 AM,0,0.5,1.1,deg_C
1,11,2023,12:27:34 AM,0,0.5,1.1,deg_C
1,11,2023,12:07:34 AM,0,0.5,1.1,deg_C
1,10,2023,11:47:34 PM,0,0.5,1.1,deg_C
1,10,2023,11:27:34 PM,0,0.5,1.1,deg_C
1,10,2023,11:07:34 PM,0,0.5,1.1,deg_C
1,10,2023,10:47:34 PM,0,0.5,1.1,deg_C
1,10,2023,10:27:34 PM,0,0.5,1.1,deg_C
1,10,2023,10:07:34 PM,0,0.5,1.1,deg_C
1,10,2023,9:47:34 PM,0,0.5,1.1,deg_C
1,10,2023,9:27:34 PM,0,0.5,1.1,deg_C
1,10,2023,9:07:34 PM,0,0.5,1.1,deg_C
1,10,2023,8:47:34 PM,0,0.5,1.1,deg_C
1,10,2023,8:27:34 PM,0,0.5,1.1,deg_C
1,10,2023,8:07:34 PM,0,0.5,1.1,deg_C
1,10,2023,7:47:34 PM,0,0.5,1.1,deg_C
1,10,2023,7:27:34 PM,0,0.5,1.1,deg_C
1,10,2023,7:07:34 PM,0,0.5,1.1,deg_C
1,10,2023,6:47:34 PM,0,0.5,1.1,deg_C
1,10,2023,6:27:34 PM,0,0.5,1.1,deg_C
1,10,2023,6:07:34 PM,0,0.5,1.1,deg_C
1,10,2023,5:47:34 PM,0,0.5,1.1,deg_C
1,10,2023,5:27:34 PM,0,0.5,1.1,deg_C
1,10,2023,5:07:34 PM,0,0.5,1.1,deg_C
1,10,2023,4:47:34 PM,0.1,0.5,1.1,deg_C
1,10,2023,4:27:34 PM,0.1,0.5,1,deg_C
1,10,2023,4:07:34 PM,0.2,0.5,1,deg_C
1,10,2023,3:47:34 PM,0.3,0.5,1,deg_C
1,10,2023,3:27:35 PM,0.3,0.5,1,deg_C
1,10,2023,3:07:34 PM,0.3,0.5,1,deg_C
1,10,2023,2:47:35 PM,0.3,0.5,1,deg_C
1,10,2023,2:27:35 PM,0.2,0.5,1,deg_C
1,10,2023,2:07:35 PM,0.1,0.5,1,deg_C
1,10,2023,1:47:34 PM,0,0.4,1,deg_C
1,10,2023,1:27:35 PM,0,0.4,1,deg_C
1,10,2023,1:07:35 PM,0,0.4,1,deg_C
1,10,2023,12:47:35 PM,0,0.4,1,deg_C
1,10,2023,12:27:35 PM,0,0.4,1,deg_C
1,10,2023,12:07:35 PM,0,0.4,1,deg_C
1,10,2023,11:47:35 AM,0,0.4,1,deg_C
1,10,2023,11:27:35 AM,0,0.4,1,deg_C
1,10,2023,11:07:35 AM,0,0.4,1,deg_C
1,10,2023,10:47:35 AM,0,0.4,1,deg_C
1,10,2023,10:07:35 AM,0,0.4,1,deg_C
1,10,2023,9:27:35 AM,0,0.4,1,deg_C
1,10,2023,9:07:35 AM,0,0.4,1,deg_C
1,10,2023,8:47:35 AM,0,0.4,1,deg_C
1,10,2023,8:27:35 AM,0,0.4,1,deg_C
1,10,2023,7:27:35 AM,0,0.4,1,deg_C
1,9,2023,3:27:37 AM,0,0.5,1.1,deg_C
1,9,2023,3:07:37 AM,0,0.5,1.1,deg_C
1,9,2023,2:47:37 AM,0,0.5,1.1,deg_C
1,9,2023,2:27:37 AM,0,0.5,1.1,deg_C
1,9,2023,2:07:37 AM,0,0.5,1.1,deg_C
1,9,2023,1:47:37 AM,0,0.5,1.1,deg_C
1,9,2023,1:27:37 AM,0,0.5,1.1,deg_C
1,9,2023,1:07:37 AM,0,0.5,1.1,deg_C
1,9,2023,12:47:37 AM,0,0.5,1.1,deg_C
1,9,2023,12:27:37 AM,0,0.5,1.1,deg_C
1,9,2023,12:07:37 AM,0,0.5,1.1,deg_C
1,8,2023,11:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,11:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,11:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,10:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,10:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,10:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,9:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,9:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,9:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,8:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,8:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,8:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,7:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,7:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,7:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,6:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,6:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,6:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,5:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,5:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,5:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,4:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,4:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,4:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,3:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,3:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,3:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,2:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,2:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,2:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,1:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,1:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,1:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,12:47:37 PM,0,0.5,1.1,deg_C
1,8,2023,12:27:37 PM,0,0.5,1.1,deg_C
1,8,2023,12:07:37 PM,0,0.5,1.1,deg_C
1,8,2023,11:47:37 AM,0,0.5,1.1,deg_C
1,8,2023,11:27:37 AM,0,0.5,1.1,deg_C
1,8,2023,11:07:37 AM,0,0.5,1.1,deg_C
1,8,2023,10:47:37 AM,0,0.5,1.1,deg_C
1,8,2023,10:27:37 AM,0,0.5,1.1,deg_C
1,8,2023,10:07:37 AM,0,0.5,1.1,deg_C
1,8,2023,9:47:37 AM,0,0.5,1.1,deg_C
1,8,2023,9:27:37 AM,0,0.5,1.1,deg_C
1,8,2023,9:07:37 AM,0,0.5,1.1,deg_C
1,8,2023,8:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,8:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,8:07:38 AM,0,0.5,1.1,deg_C
1,8,2023,7:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,7:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,7:07:38 AM,0,0.5,1.1,deg_C
1,8,2023,6:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,6:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,6:07:38 AM,0,0.5,1.1,deg_C
1,8,2023,5:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,5:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,5:07:38 AM,0,0.5,1.1,deg_C
1,8,2023,4:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,4:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,4:07:38 AM,0,0.5,1.1,deg_C
1,8,2023,3:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,3:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,3:07:38 AM,0,0.5,1.1,deg_C
1,8,2023,2:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,2:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,2:07:38 AM,0,0.5,1.1,deg_C
1,8,2023,1:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,1:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,1:07:38 AM,0,0.5,1.1,deg_C
1,8,2023,12:47:38 AM,0,0.5,1.1,deg_C
1,8,2023,12:27:38 AM,0,0.5,1.1,deg_C
1,8,2023,12:07:38 AM,0,0.5,1.1,deg_C
1,7,2023,11:47:38 PM,0,0.5,1.1,deg_C
1,7,2023,11:27:38 PM,0,0.5,1.1,deg_C
1,7,2023,11:07:38 PM,0,0.5,1.1,deg_C
1,7,2023,10:47:38 PM,0,0.5,1.1,deg_C
1,7,2023,10:27:38 PM,0,0.5,1.1,deg_C
1,7,2023,10:07:38 PM,0,0.5,1.1,deg_C
1,7,2023,9:47:38 PM,0,0.5,1.1,deg_C
1,7,2023,9:27:38 PM,0,0.5,1.1,deg_C
1,7,2023,9:07:38 PM,0,0.5,1.1,deg_C
1,7,2023,8:47:38 PM,0,0.5,1.2,deg_C
1,7,2023,8:27:38 PM,0,0.5,1.1,deg_C
1,7,2023,8:07:38 PM,0,0.5,1.2,deg_C
1,7,2023,7:47:38 PM,0,0.5,1.1,deg_C
1,7,2023,7:27:38 PM,0,0.5,1.1,deg_C
1,7,2023,7:07:38 PM,0,0.5,1.2,deg_C
1,7,2023,6:47:38 PM,0,0.5,1.2,deg_C
1,7,2023,6:27:38 PM,0,0.5,1.2,deg_C
1,7,2023,6:07:38 PM,0,0.5,1.2,deg_C
1,7,2023,5:47:38 PM,0,0.5,1.1,deg_C
1,7,2023,5:27:38 PM,0,0.5,1.2,deg_C
1,7,2023,5:07:38 PM,0,0.5,1.2,deg_C
1,7,2023,4:47:38 PM,0,0.6,1.2,deg_C
1,7,2023,4:27:38 PM,0,0.5,1.2,deg_C
1,7,2023,4:07:38 PM,0,0.5,1.2,deg_C
1,7,2023,3:47:38 PM,0,0.6,1.2,deg_C
1,7,2023,3:27:38 PM,0,0.5,1.2,deg_C
1,7,2023,3:07:38 PM,0,0.5,1.2,deg_C
1,7,2023,2:47:38 PM,0,0.5,1.2,deg_C
1,7,2023,2:27:38 PM,0,0.6,1.2,deg_C
1,7,2023,2:07:38 PM,0,0.5,1.2,deg_C
1,7,2023,1:47:38 PM,0,0.5,1.2,deg_C
1,7,2023,1:27:38 PM,0,0.5,1.2,deg_C
1,7,2023,1:07:38 PM,0,0.6,1.2,deg_C
1,7,2023,12:47:38 PM,0,0.6,1.2,deg_C
1,7,2023,12:27:38 PM,0,0.6,1.2,deg_C
1,7,2023,12:07:38 PM,0,0.6,1.2,deg_C
1,7,2023,11:47:38 AM,0,0.6,1.2,deg_C
1,7,2023,11:27:38 AM,0,0.6,1.2,deg_C
1,7,2023,11:07:38 AM,0,0.6,1.2,deg_C
1,7,2023,10:47:38 AM,0,0.6,1.2,deg_C
1,7,2023,10:27:38 AM,0,0.6,1.2,deg_C
1,7,2023,10:07:38 AM,0,0.6,1.2,deg_C
1,7,2023,9:47:38 AM,0,0.6,1.2,deg_C
1,7,2023,9:27:38 AM,0,0.6,1.2,deg_C
1,7,2023,9:07:38 AM,0,0.6,1.2,deg_C
1,7,2023,8:47:38 AM,0,0.6,1.2,deg_C
1,7,2023,8:27:38 AM,0,0.6,1.2,deg_C
1,7,2023,8:07:38 AM,0,0.6,1.2,deg_C
1,7,2023,7:47:38 AM,0,0.6,1.3,deg_C
1,7,2023,7:27:38 AM,0,0.6,1.3,deg_C
1,7,2023,7:07:38 AM,0,0.6,1.3,deg_C
1,7,2023,6:47:38 AM,0,0.6,1.3,deg_C
1,7,2023,6:27:38 AM,0,0.6,1.3,deg_C
1,7,2023,6:07:39 AM,0,0.6,1.3,deg_C
1,7,2023,5:47:38 AM,0,0.6,1.3,deg_C
1,7,2023,5:27:38 AM,0,0.6,1.3,deg_C
1,7,2023,5:07:38 AM,0,0.6,1.3,deg_C
1,7,2023,4:47:38 AM,0,0.6,1.3,deg_C
1,7,2023,4:27:38 AM,0,0.6,1.3,deg_C
1,7,2023,4:07:38 AM,0,0.6,1.3,deg_C
1,7,2023,3:47:38 AM,0,0.6,1.3,deg_C
1,7,2023,3:27:38 AM,0,0.6,1.3,deg_C
1,7,2023,3:07:38 AM,0,0.6,1.3,deg_C
1,7,2023,2:47:38 AM,0.1,0.6,1.3,deg_C
1,7,2023,2:27:38 AM,0,0.6,1.3,deg_C
1,7,2023,2:07:38 AM,0,0.6,1.3,deg_C
1,7,2023,1:47:38 AM,0,0.6,1.3,deg_C
1,7,2023,1:27:38 AM,0.1,0.6,1.3,deg_C
1,7,2023,1:07:38 AM,0,0.6,1.3,deg_C
1,7,2023,12:47:39 AM,0.1,0.6,1.3,deg_C
1,7,2023,12:27:39 AM,0,0.6,1.3,deg_C
1,7,2023,12:07:38 AM,0.1,0.6,1.3,deg_C
1,6,2023,11:47:39 PM,0,0.6,1.3,deg_C
1,6,2023,11:27:38 PM,0.1,0.6,1.3,deg_C
1,6,2023,11:07:39 PM,0.1,0.6,1.3,deg_C
1,6,2023,10:47:39 PM,0.1,0.6,1.3,deg_C
1,6,2023,10:27:39 PM,0.1,0.6,1.3,deg_C
1,6,2023,10:07:39 PM,0.1,0.6,1.3,deg_C
1,6,2023,9:47:39 PM,0.1,0.6,1.3,deg_C
1,6,2023,9:27:39 PM,0.1,0.6,1.3,deg_C
1,6,2023,9:07:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,8:47:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,8:27:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,8:07:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,7:47:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,7:27:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,7:07:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,6:47:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,6:27:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,6:07:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,5:47:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,5:27:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,5:07:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,4:47:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,4:27:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,4:07:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,3:47:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,3:27:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,3:07:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,2:47:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,2:27:39 PM,0.1,0.7,1.3,deg_C
1,6,2023,2:07:39 PM,0.1,0.7,1.4,deg_C
1,6,2023,1:47:39 PM,0.1,0.8,1.4,deg_C
1,6,2023,1:27:39 PM,0.1,0.8,1.4,deg_C
1,6,2023,1:07:39 PM,0.1,0.7,1.4,deg_C
1,6,2023,12:47:39 PM,0.1,0.8,1.4,deg_C
1,6,2023,12:27:39 PM,0.1,0.8,1.4,deg_C
1,6,2023,12:07:39 PM,0.1,0.8,1.4,deg_C
1,6,2023,11:47:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,11:27:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,11:07:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,10:47:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,10:27:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,10:07:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,9:47:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,9:27:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,9:07:39 AM,0.1,0.8,1.4,deg_C
1,6,2023,8:27:39 AM,0.1,0.8,1.5,deg_C
1,6,2023,8:07:39 AM,0.1,0.8,1.5,deg_C
1,6,2023,7:47:39 AM,0.2,0.8,1.5,deg_C
1,6,2023,7:27:39 AM,0.2,0.8,1.5,deg_C
1,6,2023,7:07:39 AM,0.2,0.8,1.5,deg_C
1,6,2023,6:47:39 AM,0.2,0.8,1.5,deg_C
1,6,2023,6:27:39 AM,0.2,0.8,1.5,deg_C
1,6,2023,6:07:39 AM,0.2,0.8,1.5,deg_C
1,6,2023,5:47:39 AM,0.2,0.8,1.5,deg_C
1,6,2023,5:27:39 AM,0.2,0.9,1.5,deg_C
1,6,2023,5:07:39 AM,0.2,0.8,1.5,deg_C
