Month,Day,Year,Time,soil_temp_05cm_HQ,soil_temp_20cm_HQ,soil_temp_35cm_HQ,temp_unit
1,7,2023,10:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,9:47:53 PM,0.1,0.5,1.6,deg_C
1,7,2023,9:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,9:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,8:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,8:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,8:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,7:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,7:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,7:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,6:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,6:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,6:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,5:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,5:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,5:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,4:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,4:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,4:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,3:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,3:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,3:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,2:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,2:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,2:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,1:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,1:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,1:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,12:47:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,12:27:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,12:07:53 PM,0.1,0.6,1.6,deg_C
1,7,2023,11:47:53 AM,0.1,0.6,1.6,deg_C
1,7,2023,11:27:53 AM,0.1,0.6,1.6,deg_C
1,7,2023,11:07:53 AM,0.1,0.6,1.6,deg_C
1,7,2023,10:47:53 AM,0.1,0.6,1.7,deg_C
1,7,2023,10:27:53 AM,0.1,0.6,1.7,deg_C
1,7,2023,10:07:53 AM,0,0.6,1.7,deg_C
1,7,2023,9:47:53 AM,0.1,0.6,1.7,deg_C
1,7,2023,9:27:53 AM,0.1,0.6,1.7,deg_C
1,7,2023,9:07:53 AM,0.1,0.6,1.7,deg_C
1,7,2023,8:47:53 AM,0.1,0.6,1.7,deg_C
1,7,2023,8:27:53 AM,0.1,0.6,1.7,deg_C
1,7,2023,8:07:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,7:47:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,7:27:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,7:07:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,6:47:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,6:27:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,6:07:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,5:47:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,5:27:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,5:07:53 AM,0.1,0.7,1.7,deg_C
1,7,2023,4:47:53 AM,0.2,0.7,1.7,deg_C
1,7,2023,4:27:53 AM,0.2,0.8,1.7,deg_C
1,7,2023,4:07:53 AM,0.2,0.7,1.8,deg_C
1,7,2023,3:47:53 AM,0.2,0.8,1.8,deg_C
1,7,2023,3:27:53 AM,0.2,0.8,1.8,deg_C
1,7,2023,3:07:53 AM,0.2,0.8,1.8,deg_C
1,7,2023,2:47:53 AM,0.3,0.8,1.8,deg_C
1,7,2023,2:27:53 AM,0.3,0.8,1.8,deg_C
1,7,2023,2:07:53 AM,0.3,0.8,1.8,deg_C
1,7,2023,1:47:53 AM,0.3,0.8,1.8,deg_C
1,7,2023,1:27:53 AM,0.3,0.8,1.8,deg_C
1,7,2023,1:07:53 AM,0.3,0.8,1.8,deg_C
1,7,2023,12:47:53 AM,0.3,0.8,1.8,deg_C
1,7,2023,12:27:53 AM,0.3,0.8,1.8,deg_C
1,7,2023,12:07:53 AM,0.3,0.8,1.8,deg_C
1,6,2023,11:47:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,11:27:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,11:07:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,10:47:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,10:27:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,10:07:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,9:47:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,8:47:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,8:27:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,8:07:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,7:47:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,7:27:53 PM,0.3,0.8,1.8,deg_C
1,6,2023,7:07:53 PM,0.4,0.8,1.8,deg_C
1,6,2023,6:47:53 PM,0.4,0.8,1.8,deg_C
1,6,2023,6:27:53 PM,0.4,0.8,1.8,deg_C
1,6,2023,6:07:53 PM,0.4,0.8,1.8,deg_C
1,6,2023,5:47:53 PM,0.4,0.8,1.8,deg_C
1,6,2023,5:27:53 PM,0.4,0.9,1.8,deg_C
1,6,2023,5:07:53 PM,0.4,0.9,1.8,deg_C
1,6,2023,4:47:53 PM,0.4,0.9,1.9,deg_C
1,6,2023,4:27:53 PM,0.5,0.9,1.8,deg_C
1,6,2023,4:07:53 PM,0.5,0.9,1.8,deg_C
1,6,2023,3:47:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,3:27:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,3:07:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,2:47:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,2:27:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,2:07:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,1:47:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,1:27:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,1:07:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,12:47:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,12:27:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,12:07:53 PM,0.5,0.9,1.9,deg_C
1,6,2023,11:47:53 AM,0.5,1,1.9,deg_C
1,6,2023,11:27:53 AM,0.5,1,1.9,deg_C
1,6,2023,11:07:53 AM,0.5,1,1.9,deg_C
1,6,2023,10:47:53 AM,0.5,1,1.9,deg_C
1,6,2023,10:27:53 AM,0.5,1,1.9,deg_C
1,6,2023,10:07:53 AM,0.5,1,1.9,deg_C
1,6,2023,9:47:53 AM,0.5,1,1.9,deg_C
1,6,2023,9:27:53 AM,0.5,1,1.9,deg_C
1,6,2023,9:07:53 AM,0.5,1,1.9,deg_C
1,6,2023,8:47:53 AM,0.5,1,2,deg_C
1,6,2023,8:27:53 AM,0.5,1,1.9,deg_C
1,6,2023,8:07:53 AM,0.5,1,2,deg_C
1,6,2023,7:47:53 AM,0.5,1,2,deg_C
1,6,2023,7:27:53 AM,0.5,1,2,deg_C
1,6,2023,7:07:53 AM,0.5,1,2,deg_C
1,6,2023,6:47:53 AM,0.5,1,2,deg_C
1,6,2023,6:27:53 AM,0.5,1,2,deg_C
1,6,2023,6:07:53 AM,0.5,1,2,deg_C
1,6,2023,5:47:53 AM,0.5,1,2,deg_C
1,6,2023,5:27:53 AM,0.5,1,2,deg_C
1,6,2023,5:07:53 AM,0.5,1,2,deg_C
1,6,2023,4:47:53 AM,0.5,1,2,deg_C
1,6,2023,4:27:53 AM,0.5,1,2,deg_C
1,6,2023,4:07:53 AM,0.5,1,2,deg_C
1,6,2023,3:47:53 AM,0.5,1,2,deg_C
1,6,2023,3:27:53 AM,0.5,1,2,deg_C
1,6,2023,3:07:53 AM,0.5,1,2,deg_C
1,6,2023,2:47:53 AM,0.6,1,2,deg_C
1,6,2023,2:27:53 AM,0.6,1.1,2,deg_C
1,6,2023,2:07:53 AM,0.6,1.1,2,deg_C
1,6,2023,1:47:53 AM,0.6,1.1,2,deg_C
1,6,2023,1:27:53 AM,0.6,1.1,2,deg_C
1,6,2023,1:07:53 AM,0.6,1.1,2,deg_C
1,6,2023,12:47:53 AM,0.6,1.1,2,deg_C
1,6,2023,12:27:53 AM,0.6,1.1,2,deg_C
1,6,2023,12:07:53 AM,0.6,1.1,2,deg_C
1,5,2023,11:47:53 PM,0.6,1.1,2,deg_C
1,5,2023,11:27:53 PM,0.6,1.1,2,deg_C
1,5,2023,11:07:53 PM,0.6,1.1,2,deg_C
1,5,2023,10:47:53 PM,0.6,1.1,2,deg_C
1,5,2023,10:27:53 PM,0.6,1.1,2,deg_C
1,5,2023,10:07:53 PM,0.6,1.1,2,deg_C
1,5,2023,9:47:53 PM,0.6,1.1,2,deg_C
1,5,2023,9:27:53 PM,0.6,1.1,2,deg_C
1,5,2023,9:07:53 PM,0.6,1.1,2,deg_C
1,5,2023,8:47:53 PM,0.6,1.1,2,deg_C
1,5,2023,8:27:53 PM,0.6,1.1,2,deg_C
1,5,2023,8:07:53 PM,0.6,1.1,2,deg_C
1,5,2023,7:47:53 PM,0.6,1.1,2,deg_C
1,5,2023,7:27:53 PM,0.6,1.1,2.1,deg_C
1,5,2023,7:07:53 PM,0.6,1.1,2.1,deg_C
1,5,2023,6:47:53 PM,0.6,1.1,2.1,deg_C
1,5,2023,6:27:53 PM,0.6,1.1,2.1,deg_C
1,5,2023,5:47:53 PM,0.6,1.1,2.1,deg_C
1,5,2023,5:27:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,5:07:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,4:47:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,4:27:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,4:07:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,3:47:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,3:27:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,3:07:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,2:47:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,2:27:53 PM,0.7,1.1,2.1,deg_C
1,5,2023,2:07:53 PM,0.6,1.2,2.1,deg_C
1,5,2023,1:47:53 PM,0.6,1.1,2.1,deg_C
1,5,2023,1:27:53 PM,0.6,1.1,2.1,deg_C
1,5,2023,1:07:53 PM,0.6,1.1,2.1,deg_C
1,5,2023,12:47:53 PM,0.6,1.2,2.1,deg_C
1,5,2023,12:27:53 PM,0.6,1.2,2.1,deg_C
1,5,2023,12:07:53 PM,0.6,1.2,2.1,deg_C
1,5,2023,11:47:53 AM,0.6,1.2,2.1,deg_C
1,5,2023,11:27:53 AM,0.6,1.2,2.1,deg_C
1,5,2023,11:07:53 AM,0.6,1.2,2.1,deg_C
1,5,2023,10:47:53 AM,0.6,1.2,2.2,deg_C
1,5,2023,10:27:53 AM,0.6,1.2,2.1,deg_C
1,5,2023,10:07:53 AM,0.6,1.2,2.2,deg_C
1,5,2023,9:47:53 AM,0.6,1.3,2.2,deg_C
1,5,2023,9:27:53 AM,0.6,1.3,2.2,deg_C
1,5,2023,9:07:53 AM,0.6,1.3,2.2,deg_C
1,5,2023,8:47:53 AM,0.6,1.3,2.2,deg_C
1,5,2023,8:27:53 AM,0.6,1.3,2.2,deg_C
1,5,2023,8:07:53 AM,0.6,1.3,2.2,deg_C
1,5,2023,7:47:53 AM,0.6,1.3,2.2,deg_C
1,5,2023,7:27:53 AM,0.6,1.3,2.3,deg_C
1,5,2023,7:07:53 AM,0.6,1.3,2.3,deg_C
1,5,2023,6:47:53 AM,0.6,1.3,2.3,deg_C
1,5,2023,6:27:53 AM,0.6,1.3,2.3,deg_C
1,5,2023,6:07:53 AM,0.6,1.3,2.3,deg_C
1,5,2023,5:47:53 AM,0.6,1.3,2.3,deg_C
1,5,2023,5:27:53 AM,0.6,1.3,2.3,deg_C
1,5,2023,5:07:53 AM,0.7,1.3,2.3,deg_C
1,5,2023,4:47:53 AM,0.7,1.4,2.3,deg_C
1,5,2023,4:27:53 AM,0.7,1.4,2.3,deg_C
1,5,2023,4:07:53 AM,0.7,1.4,2.3,deg_C
1,5,2023,3:47:53 AM,0.7,1.4,2.3,deg_C
1,5,2023,3:27:53 AM,0.7,1.4,2.3,deg_C
1,5,2023,3:07:54 AM,0.7,1.5,2.3,deg_C
1,5,2023,2:47:54 AM,0.7,1.5,2.3,deg_C
1,5,2023,2:27:53 AM,0.8,1.5,2.3,deg_C
1,5,2023,2:07:53 AM,0.8,1.5,2.3,deg_C
1,5,2023,1:47:54 AM,0.8,1.5,2.4,deg_C
1,5,2023,1:27:54 AM,0.8,1.5,2.4,deg_C
1,5,2023,1:07:54 AM,0.8,1.5,2.4,deg_C
1,5,2023,12:47:54 AM,0.8,1.5,2.4,deg_C
1,5,2023,12:27:54 AM,0.8,1.6,2.4,deg_C
1,5,2023,12:07:54 AM,0.8,1.6,2.4,deg_C
1,4,2023,11:47:54 PM,0.8,1.6,2.4,deg_C
1,4,2023,11:27:54 PM,0.8,1.6,2.4,deg_C
1,4,2023,11:07:54 PM,0.8,1.6,2.4,deg_C
1,4,2023,10:47:54 PM,0.9,1.6,2.4,deg_C
1,4,2023,10:27:54 PM,0.9,1.6,2.5,deg_C
1,4,2023,10:07:54 PM,0.9,1.6,2.5,deg_C
1,4,2023,9:47:54 PM,0.9,1.6,2.5,deg_C
1,4,2023,9:27:54 PM,1,1.7,2.5,deg_C
1,4,2023,9:07:54 PM,1,1.7,2.5,deg_C
1,4,2023,8:47:54 PM,1,1.7,2.5,deg_C
1,4,2023,8:27:54 PM,1,1.8,2.5,deg_C
1,4,2023,8:07:54 PM,1,1.8,2.5,deg_C
1,4,2023,7:47:54 PM,1.1,1.8,2.5,deg_C
1,4,2023,7:27:54 PM,1.1,1.8,2.5,deg_C
1,4,2023,7:07:54 PM,1.1,1.8,2.5,deg_C
1,4,2023,6:47:54 PM,1.1,1.8,2.5,deg_C
1,4,2023,6:27:54 PM,1.2,1.9,2.5,deg_C
1,4,2023,6:07:54 PM,1.3,1.9,2.5,deg_C
1,4,2023,5:47:54 PM,1.3,1.9,2.5,deg_C
1,4,2023,5:27:54 PM,1.4,1.9,2.5,deg_C
1,4,2023,5:07:54 PM,1.5,2,2.5,deg_C
1,4,2023,4:47:54 PM,1.5,2,2.5,deg_C
1,4,2023,4:27:54 PM,1.6,2,2.5,deg_C
1,4,2023,4:07:54 PM,1.7,2,2.5,deg_C
1,4,2023,3:47:54 PM,1.8,2,2.5,deg_C
1,4,2023,3:27:54 PM,1.8,2,2.5,deg_C
1,4,2023,3:07:54 PM,1.8,2,2.5,deg_C
1,4,2023,2:47:54 PM,1.9,2,2.5,deg_C
1,4,2023,2:27:54 PM,1.9,2,2.5,deg_C
1,4,2023,2:07:54 PM,2,2,2.5,deg_C
1,4,2023,1:47:54 PM,2,2,2.5,deg_C
1,4,2023,1:27:54 PM,2,2,2.5,deg_C
1,4,2023,1:07:54 PM,2,2,2.5,deg_C
1,4,2023,12:47:54 PM,2,2,2.5,deg_C
1,4,2023,12:27:54 PM,2.1,2,2.5,deg_C
1,4,2023,12:07:54 PM,2.1,2,2.5,deg_C
1,4,2023,11:47:54 AM,2.1,2,2.5,deg_C
1,4,2023,11:27:54 AM,2.1,2,2.5,deg_C
1,4,2023,11:07:54 AM,2,2,2.5,deg_C
1,4,2023,10:47:54 AM,1.9,2.1,2.5,deg_C
1,4,2023,10:27:54 AM,1.8,2.1,2.5,deg_C
1,4,2023,10:07:54 AM,1.8,2.1,2.5,deg_C
1,4,2023,9:47:54 AM,1.8,2.1,2.5,deg_C
1,4,2023,9:27:54 AM,1.8,2.1,2.6,deg_C
1,4,2023,9:07:54 AM,1.8,2.1,2.6,deg_C
1,4,2023,8:47:54 AM,1.9,2.1,2.6,deg_C
1,4,2023,8:27:54 AM,1.9,2.2,2.6,deg_C
1,4,2023,8:07:54 AM,1.9,2.2,2.6,deg_C
1,4,2023,7:47:54 AM,1.9,2.2,2.6,deg_C
1,4,2023,7:27:54 AM,2,2.3,2.6,deg_C
1,4,2023,7:07:54 AM,2,2.3,2.6,deg_C
1,4,2023,6:47:54 AM,2,2.3,2.5,deg_C
1,4,2023,6:27:54 AM,2.1,2.3,2.6,deg_C
1,4,2023,6:07:54 AM,2.1,2.3,2.5,deg_C
1,4,2023,5:47:54 AM,2.2,2.3,2.5,deg_C
1,4,2023,5:27:54 AM,2.2,2.3,2.6,deg_C
1,4,2023,5:07:54 AM,2.3,2.4,2.5,deg_C
1,4,2023,4:47:54 AM,2.3,2.4,2.5,deg_C
1,4,2023,4:27:54 AM,2.3,2.4,2.6,deg_C
1,4,2023,4:07:54 AM,2.4,2.5,2.5,deg_C
1,4,2023,3:47:54 AM,2.4,2.5,2.5,deg_C
1,4,2023,3:27:54 AM,2.5,2.5,2.5,deg_C
1,4,2023,3:07:54 AM,2.5,2.5,2.5,deg_C
1,4,2023,2:47:54 AM,2.5,2.6,2.5,deg_C
1,4,2023,2:27:54 AM,2.5,2.6,2.5,deg_C
1,4,2023,2:07:54 AM,2.5,2.6,2.5,deg_C
1,4,2023,1:47:54 AM,2.6,2.6,2.5,deg_C
1,4,2023,1:27:54 AM,2.6,2.7,2.5,deg_C
1,4,2023,1:07:54 AM,2.6,2.7,2.5,deg_C
1,4,2023,12:47:54 AM,2.7,2.8,2.5,deg_C
1,4,2023,12:27:54 AM,2.8,2.8,2.4,deg_C
1,4,2023,12:07:54 AM,3,2.8,2.4,deg_C
1,3,2023,11:47:54 PM,3.3,2.8,2.4,deg_C
1,3,2023,11:27:54 PM,3.6,2.8,2.4,deg_C
1,3,2023,11:07:55 PM,3.8,2.8,2.3,deg_C
1,3,2023,10:47:55 PM,4.1,2.8,2.3,deg_C
1,3,2023,10:27:55 PM,4.4,2.8,2.3,deg_C
1,3,2023,10:07:55 PM,4.6,2.8,2.3,deg_C
1,3,2023,9:47:55 PM,4.8,2.8,2.3,deg_C
1,3,2023,9:27:55 PM,4.9,2.7,2.2,deg_C
1,3,2023,9:07:55 PM,4.9,2.7,2.2,deg_C
1,3,2023,8:47:55 PM,5,2.6,2.2,deg_C
1,3,2023,8:27:55 PM,5,2.6,2.1,deg_C
1,3,2023,8:07:55 PM,5,2.6,2.1,deg_C
1,3,2023,7:47:55 PM,5,2.6,2.1,deg_C
1,3,2023,7:27:55 PM,5,2.5,2.1,deg_C
1,3,2023,7:07:55 PM,5.1,2.5,2.1,deg_C
1,3,2023,6:47:55 PM,5.1,2.5,2,deg_C
1,3,2023,6:27:55 PM,5.1,2.4,2,deg_C
1,3,2023,6:07:55 PM,5.1,2.4,2,deg_C
1,3,2023,5:47:55 PM,5.1,2.3,2,deg_C
1,3,2023,5:27:55 PM,5.1,2.3,2,deg_C
1,3,2023,5:07:55 PM,5.1,2.2,2,deg_C
1,3,2023,4:47:55 PM,5.1,2.1,1.9,deg_C
1,3,2023,4:27:55 PM,5.1,2.1,1.9,deg_C
1,3,2023,4:07:55 PM,5,2,1.9,deg_C
1,3,2023,3:47:55 PM,5,2,1.9,deg_C
1,3,2023,3:27:55 PM,4.8,2,1.8,deg_C
1,3,2023,3:07:55 PM,4.7,1.9,1.8,deg_C
1,3,2023,2:47:55 PM,4.5,1.8,1.8,deg_C
1,3,2023,2:27:55 PM,4.3,1.8,1.8,deg_C
1,3,2023,2:07:55 PM,4.1,1.8,1.8,deg_C
1,3,2023,1:47:55 PM,4,1.7,1.8,deg_C
1,3,2023,1:27:55 PM,3.8,1.7,1.8,deg_C
1,3,2023,1:07:55 PM,3.6,1.6,1.8,deg_C
1,3,2023,12:47:55 PM,3.6,1.6,1.8,deg_C
1,3,2023,12:27:55 PM,3.5,1.6,1.8,deg_C
1,3,2023,12:07:55 PM,3.3,1.5,1.7,deg_C
1,3,2023,11:47:55 AM,3.2,1.5,1.7,deg_C
1,3,2023,11:27:55 AM,3.1,-,1.7,deg_C
1,3,2023,11:07:55 AM,3,-,1.7,deg_C
1,3,2023,10:47:55 AM,2.8,-,1.7,deg_C
1,3,2023,10:27:55 AM,2.7,-,1.7,deg_C
1,3,2023,10:07:55 AM,2.6,-,1.6,deg_C
1,3,2023,9:47:55 AM,2.5,-,1.6,deg_C
1,3,2023,9:27:55 AM,2.5,-,1.6,deg_C
1,3,2023,9:07:55 AM,2.4,-,1.6,deg_C
1,3,2023,8:47:55 AM,2.3,-,1.6,deg_C
1,3,2023,8:27:56 AM,2.3,-,1.6,deg_C
1,3,2023,8:07:56 AM,2.3,-,1.6,deg_C
1,3,2023,7:47:56 AM,2.2,-,1.6,deg_C
1,3,2023,7:27:56 AM,2.2,-,1.6,deg_C
1,3,2023,7:07:56 AM,2.2,-,1.6,deg_C
1,3,2023,6:47:56 AM,2.2,-,1.6,deg_C
1,3,2023,6:27:56 AM,2.1,-,1.6,deg_C
1,3,2023,6:07:56 AM,2.1,-,1.6,deg_C
1,3,2023,5:47:56 AM,2.1,-,1.6,deg_C
1,3,2023,5:27:56 AM,2.1,-,1.5,deg_C
1,3,2023,5:07:56 AM,2.1,-,1.5,deg_C
1,3,2023,4:47:56 AM,2,-,1.5,deg_C
1,3,2023,4:27:56 AM,2,-,1.5,deg_C
1,3,2023,4:07:56 AM,2,-,1.5,deg_C
1,3,2023,3:47:56 AM,2,-,1.5,deg_C
1,3,2023,3:27:56 AM,2,-,1.5,deg_C
1,3,2023,3:07:56 AM,2,-,1.5,deg_C
1,3,2023,2:47:56 AM,2,-,1.5,deg_C
1,3,2023,2:27:56 AM,2,-,1.5,deg_C
1,3,2023,2:07:56 AM,2,-,1.5,deg_C
1,3,2023,1:47:56 AM,2,-,1.5,deg_C
1,3,2023,1:27:56 AM,2,-,1.5,deg_C
1,3,2023,1:07:56 AM,1.9,-,1.4,deg_C
1,3,2023,12:47:56 AM,2,-,1.4,deg_C
1,3,2023,12:27:56 AM,2,-,1.4,deg_C
1,3,2023,12:07:56 AM,2,-,1.4,deg_C
1,2,2023,11:27:56 PM,2,-,1.3,deg_C
1,2,2023,11:07:56 PM,2,-,1.3,deg_C
1,2,2023,10:47:56 PM,2,-,1.3,deg_C
1,2,2023,10:27:56 PM,2,-,1.3,deg_C
1,2,2023,10:07:56 PM,2.1,-,1.3,deg_C
1,2,2023,9:47:56 PM,2.1,-,1.3,deg_C
1,2,2023,9:27:56 PM,2.2,-,1.3,deg_C
1,2,2023,9:07:56 PM,2.3,-,1.2,deg_C
1,2,2023,8:47:56 PM,2.3,-,1.2,deg_C
1,2,2023,8:27:56 PM,2.3,-,1.2,deg_C
1,2,2023,8:07:56 PM,2.4,-,1.1,deg_C
1,2,2023,7:47:56 PM,2.4,-,1.1,deg_C
1,2,2023,7:27:56 PM,2.4,-,1.1,deg_C
1,2,2023,7:07:56 PM,2.5,-,1.1,deg_C
1,2,2023,6:47:56 PM,2.5,-,1.1,deg_C
1,2,2023,6:27:56 PM,2.5,-,1.1,deg_C
1,2,2023,6:07:56 PM,2.5,-,1.1,deg_C
1,2,2023,5:47:56 PM,2.5,-,1,deg_C
1,2,2023,5:27:56 PM,2.6,-,1,deg_C
1,2,2023,5:07:56 PM,2.6,-,1,deg_C
1,2,2023,4:47:56 PM,2.6,-,1,deg_C
1,2,2023,4:27:56 PM,2.7,-,1,deg_C
1,2,2023,4:07:56 PM,2.8,-,1,deg_C
1,2,2023,3:47:56 PM,2.8,-,1,deg_C
1,2,2023,3:27:56 PM,2.8,-,0.9,deg_C
1,2,2023,3:07:56 PM,2.7,-,0.9,deg_C
1,2,2023,2:47:56 PM,2.6,-,0.9,deg_C
1,2,2023,2:27:56 PM,2.6,-,0.9,deg_C
1,2,2023,2:07:56 PM,2.4,-,0.9,deg_C
1,2,2023,1:47:57 PM,2.2,-,0.9,deg_C
1,2,2023,1:27:57 PM,2,-,0.9,deg_C
1,2,2023,1:07:57 PM,1.7,-,0.9,deg_C
1,2,2023,12:47:57 PM,1.5,-,0.9,deg_C
1,2,2023,12:27:57 PM,1.2,-,0.9,deg_C
1,2,2023,12:07:57 PM,0.9,-,0.9,deg_C
1,2,2023,11:47:57 AM,0.5,-,0.8,deg_C
1,2,2023,11:27:57 AM,0.2,-,0.8,deg_C
1,2,2023,11:07:57 AM,0.1,-,0.8,deg_C
1,2,2023,10:47:57 AM,0,-,0.8,deg_C
1,2,2023,10:27:57 AM,0,-,0.8,deg_C
1,2,2023,10:07:57 AM,0,-,0.8,deg_C
1,2,2023,9:47:57 AM,0,-,0.8,deg_C
1,2,2023,9:27:57 AM,0,-,0.8,deg_C
1,2,2023,9:07:57 AM,0,-,0.8,deg_C
1,2,2023,8:47:57 AM,0,-,0.8,deg_C
1,2,2023,8:27:57 AM,0,-,0.8,deg_C
1,2,2023,8:07:57 AM,0,-,0.8,deg_C
1,2,2023,7:47:57 AM,0,-,0.8,deg_C
1,2,2023,7:27:57 AM,0,-,0.8,deg_C
1,2,2023,7:07:57 AM,0,-,0.8,deg_C
1,2,2023,6:47:57 AM,0,-,0.8,deg_C
1,2,2023,6:27:57 AM,0,-,0.8,deg_C
1,2,2023,6:07:57 AM,0,-,0.8,deg_C
1,2,2023,5:47:57 AM,0,-,0.8,deg_C
1,2,2023,5:27:57 AM,0,-,0.8,deg_C
1,2,2023,5:07:57 AM,0,-,0.8,deg_C
1,2,2023,4:47:57 AM,0,-,0.8,deg_C
1,2,2023,4:27:57 AM,0,-,0.8,deg_C
1,2,2023,4:07:57 AM,0,-,0.8,deg_C
1,2,2023,3:47:57 AM,0,-,0.7,deg_C
1,2,2023,3:27:57 AM,0,-,0.7,deg_C
1,2,2023,3:07:57 AM,0,-,0.7,deg_C
1,2,2023,2:47:57 AM,0,-,0.7,deg_C
1,2,2023,2:27:57 AM,0,-,0.7,deg_C
1,2,2023,2:07:57 AM,0,-,0.7,deg_C
1,2,2023,1:47:57 AM,0.1,-,0.7,deg_C
1,2,2023,1:27:57 AM,0.1,-,0.7,deg_C
1,2,2023,1:07:57 AM,0.1,-,0.7,deg_C
1,2,2023,12:47:57 AM,0.1,-,0.7,deg_C
1,2,2023,12:27:57 AM,0.1,-,0.7,deg_C
1,2,2023,12:07:57 AM,0.1,-,0.6,deg_C
1,1,2023,11:47:57 PM,0.2,-,0.6,deg_C
1,1,2023,11:27:57 PM,0.2,-,0.6,deg_C
1,1,2023,11:07:57 PM,0.3,-,0.6,deg_C
1,1,2023,10:47:57 PM,0.3,-,0.6,deg_C
1,1,2023,10:27:57 PM,0.4,-,0.6,deg_C
1,1,2023,10:07:57 PM,0.5,-,0.6,deg_C
1,1,2023,9:47:57 PM,0.6,-,0.6,deg_C
1,1,2023,9:27:57 PM,0.6,-,0.6,deg_C
1,1,2023,9:07:57 PM,0.8,-,0.6,deg_C
1,1,2023,8:47:57 PM,0.8,-,0.6,deg_C
1,1,2023,8:27:57 PM,1,-,0.6,deg_C
1,1,2023,8:07:57 PM,1.1,-,0.6,deg_C
1,1,2023,7:47:57 PM,1.2,-,0.6,deg_C
1,1,2023,7:27:57 PM,1.3,-,0.6,deg_C
1,1,2023,7:07:57 PM,1.5,-,0.5,deg_C
1,1,2023,6:47:57 PM,1.6,-,0.5,deg_C
1,1,2023,6:27:57 PM,1.8,-,0.5,deg_C
